,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,成交量,成交金额
9/14/2005,'000012,国债指数,107.687,107.691,107.597,107.654,107.643,0.044,0.0409,897515,904532814
9/13/2005,'000012,国债指数,107.643,107.66,107.608,107.61,107.605,0.038,0.0353,902930,907295875
9/12/2005,'000012,国债指数,107.605,107.624,107.546,107.592,107.56,0.045,0.0418,831933,826708281
9/9/2005,'000012,国债指数,107.56,107.58,107.515,107.535,107.526,0.034,0.0316,809216,808401051
9/8/2005,'000012,国债指数,107.526,107.526,107.423,107.48,107.467,0.059,0.0549,984653,982237122
9/7/2005,'000012,国债指数,107.467,107.479,107.394,107.415,107.405,0.062,0.0577,789979,785883939
9/6/2005,'000012,国债指数,107.405,107.415,107.286,107.357,107.349,0.056,0.0522,747551,752265167
9/5/2005,'000012,国债指数,107.349,107.41,107.341,107.393,107.381,-0.032,-0.0298,522416,525629953
9/2/2005,'000012,国债指数,107.381,107.431,107.366,107.426,107.417,-0.036,-0.0335,629668,637461770
9/1/2005,'000012,国债指数,107.417,107.566,107.404,107.525,107.516,-0.099,-0.0921,1039898,1043252876
8/31/2005,'000012,国债指数,107.516,107.539,107.49,107.496,107.503,0.013,0.0121,802044,809645130
8/30/2005,'000012,国债指数,107.503,107.547,107.215,107.478,107.469,0.034,0.0316,1616130,1638521341
8/29/2005,'000012,国债指数,107.469,107.568,107.463,107.568,107.54,-0.071,-0.066,1269796,1266599966
8/26/2005,'000012,国债指数,107.54,107.542,107.504,107.534,107.533,0.007,0.0065,719729,725306391
8/25/2005,'000012,国债指数,107.533,107.542,107.446,107.495,107.489,0.044,0.0409,853819,860206310
8/24/2005,'000012,国债指数,107.489,107.609,107.479,107.542,107.53,-0.041,-0.0381,1196927,1192741187
8/23/2005,'000012,国债指数,107.53,107.531,107.342,107.348,107.341,0.189,0.1761,999788,1000752035
8/22/2005,'000012,国债指数,107.341,107.347,107.078,107.078,107.205,0.136,0.1269,928859,920385808
8/19/2005,'000012,国债指数,107.205,107.207,107.076,107.088,107.081,0.124,0.1158,717129,714561072
8/18/2005,'000012,国债指数,107.081,107.089,107.015,107.076,107.068,0.013,0.0121,925746,924588600
8/17/2005,'000012,国债指数,107.068,107.081,107.023,107.078,107.069,-0.001,-0.0009,1248528,1237545190
8/16/2005,'000012,国债指数,107.069,107.168,107.014,107.014,107.075,-0.006,-0.0056,935173,925912053
8/15/2005,'000012,国债指数,107.075,107.08,106.943,106.982,106.954,0.121,0.1131,1473394,1483677403
8/12/2005,'000012,国债指数,106.954,106.96,106.737,106.889,106.889,0.065,0.0608,1337488,1327154916
8/11/2005,'000012,国债指数,106.889,107.207,106.651,107.207,107.203,-0.314,-0.2929,2419678,2408959605
8/10/2005,'000012,国债指数,107.203,107.207,107.065,107.2,107.207,-0.004,-0.0037,1193178,1191348946
8/9/2005,'000012,国债指数,107.207,107.215,107.096,107.215,107.21,-0.003,-0.0028,1429179,1423278739
8/8/2005,'000012,国债指数,107.21,107.357,106.922,107.357,107.332,-0.122,-0.1137,1616560,1600263656
8/5/2005,'000012,国债指数,107.332,107.335,107.104,107.22,107.202,0.13,0.1213,1736931,1733691373
8/4/2005,'000012,国债指数,107.202,107.442,107.174,107.442,107.442,-0.24,-0.2234,1882085,1895737135
8/3/2005,'000012,国债指数,107.442,107.549,107.427,107.549,107.549,-0.107,-0.0995,1415249,1419925847
8/2/2005,'000012,国债指数,107.549,107.58,107.477,107.49,107.482,0.067,0.0623,1079361,1086690589
8/1/2005,'000012,国债指数,107.482,107.49,107.407,107.482,107.456,0.026,0.0242,1041850,1043214464
7/29/2005,'000012,国债指数,107.456,107.575,107.393,107.419,107.409,0.047,0.0438,1496203,1515844109
7/28/2005,'000012,国债指数,107.409,107.425,107.356,107.41,107.398,0.011,0.0102,1528494,1532557310
7/27/2005,'000012,国债指数,107.398,107.403,107.16,107.21,107.2,0.198,0.1847,1680002,1679780429
7/26/2005,'000012,国债指数,107.2,107.209,107.098,107.103,107.083,0.117,0.1093,1443283,1439678535
7/25/2005,'000012,国债指数,107.083,107.099,106.643,106.72,106.705,0.378,0.3542,1713878,1706800160
7/22/2005,'000012,国债指数,106.705,106.721,106.485,106.691,106.702,0.003,0.0028,1747792,1748607081
7/21/2005,'000012,国债指数,106.702,106.731,106.66,106.71,106.7,0.002,0.0019,1105376,1097280439
7/20/2005,'000012,国债指数,106.7,106.703,106.557,106.6,106.589,0.111,0.1041,1128669,1125748092
7/19/2005,'000012,国债指数,106.589,106.696,106.553,106.675,106.668,-0.079,-0.0741,1663470,1670150638
7/18/2005,'000012,国债指数,106.668,106.747,106.666,106.742,106.714,-0.046,-0.0431,1301097,1306361227
7/15/2005,'000012,国债指数,106.714,106.72,106.57,106.695,106.685,0.029,0.0272,1294584,1292652887
7/14/2005,'000012,国债指数,106.685,106.719,106.601,106.605,106.633,0.052,0.0488,1479543,1495979452
7/13/2005,'000012,国债指数,106.633,106.638,106.469,106.473,106.467,0.166,0.1559,1222264,1223143112
7/12/2005,'000012,国债指数,106.467,106.483,106.299,106.316,106.311,0.156,0.1467,1350292,1345108164
7/11/2005,'000012,国债指数,106.311,106.352,106.208,106.352,106.319,-0.008,-0.0075,899616,887476742
7/8/2005,'000012,国债指数,106.319,106.329,106.074,106.077,106.062,0.257,0.2423,1655693,1645030819
7/7/2005,'000012,国债指数,106.062,106.069,105.834,105.845,105.829,0.233,0.2202,1434566,1413274882
7/6/2005,'000012,国债指数,105.829,105.833,105.575,105.587,105.57,0.259,0.2453,1256294,1239285812
7/5/2005,'000012,国债指数,105.57,105.583,105.4,105.412,105.402,0.168,0.1594,937509,926768748
7/4/2005,'000012,国债指数,105.402,105.414,105.267,105.367,105.336,0.066,0.0627,694953,685364360
7/1/2005,'000012,国债指数,105.336,105.358,105.326,105.355,105.347,-0.011,-0.0104,575720,573757730
6/30/2005,'000012,国债指数,105.347,105.555,105.335,105.375,105.359,-0.012,-0.0114,963854,956203678
6/29/2005,'000012,国债指数,105.359,105.37,105.251,105.282,105.275,0.084,0.0798,924631,918400283
6/28/2005,'000012,国债指数,105.275,105.299,105.001,105.137,105.236,0.039,0.0371,1168829,1159913838
6/27/2005,'000012,国债指数,105.236,105.374,105.144,105.374,105.353,-0.117,-0.1111,904452,899730281
6/24/2005,'000012,国债指数,105.353,105.42,105.34,105.408,105.39,-0.037,-0.0351,1125662,1124198084
6/23/2005,'000012,国债指数,105.39,105.446,105.372,105.437,105.425,-0.035,-0.0332,1047696,1039012864
6/22/2005,'000012,国债指数,105.425,105.453,105.274,105.276,105.27,0.155,0.1472,1214612,1203986261
6/21/2005,'000012,国债指数,105.27,105.275,105.138,105.23,105.262,0.008,0.0076,671587,666343061
6/20/2005,'000012,国债指数,105.262,105.469,105.211,105.441,105.385,-0.123,-0.1167,1692640,1685844021
6/17/2005,'000012,国债指数,105.385,105.399,105.09,105.108,105.103,0.282,0.2683,1420323,1391043742
6/16/2005,'000012,国债指数,105.103,105.105,104.985,105.033,105.021,0.082,0.0781,1149957,1144728750
6/15/2005,'000012,国债指数,105.021,105.025,104.637,104.739,104.766,0.255,0.2434,1895743,1850229433
6/14/2005,'000012,国债指数,104.766,104.956,104.487,104.509,104.561,0.205,0.1961,1455428,1442830051
6/13/2005,'000012,国债指数,104.561,104.569,104.208,104.208,104.19,0.371,0.3561,1172537,1152674266
6/10/2005,'000012,国债指数,104.19,104.191,103.904,103.921,103.911,0.279,0.2685,1386949,1362609206
6/9/2005,'000012,国债指数,103.911,103.925,103.713,103.824,103.816,0.095,0.0915,915955,901592190
6/8/2005,'000012,国债指数,103.816,103.82,103.71,103.738,103.734,0.082,0.079,1440274,1424478263
6/7/2005,'000012,国债指数,103.734,103.743,103.6,103.636,103.626,0.108,0.1042,1490887,1463613216
6/6/2005,'000012,国债指数,103.626,103.627,103.524,103.536,103.502,0.124,0.1198,1092377,1074233135
6/3/2005,'000012,国债指数,103.502,103.513,103.443,103.51,103.5,0.002,0.0019,1087809,1076052143
6/2/2005,'000012,国债指数,103.5,103.527,103.416,103.416,103.403,0.097,0.0938,1063210,1053345081
6/1/2005,'000012,国债指数,103.403,103.424,103.151,103.169,103.159,0.244,0.2365,988294,978713784
5/31/2005,'000012,国债指数,103.159,103.173,103.007,103.116,103.113,0.046,0.0446,1025937,1019044254
5/30/2005,'000012,国债指数,103.113,103.434,103.093,103.434,103.411,-0.298,-0.2882,1198596,1187002722
5/27/2005,'000012,国债指数,103.411,103.597,103.396,103.577,103.567,-0.156,-0.1506,897991,883290228
5/26/2005,'000012,国债指数,103.567,103.613,103.486,103.529,103.522,0.045,0.0435,880111,870534011
5/25/2005,'000012,国债指数,103.522,103.528,103.426,103.48,103.477,0.045,0.0435,720747,711561633
5/24/2005,'000012,国债指数,103.477,103.672,103.39,103.617,103.606,-0.129,-0.1245,1181431,1160006827
5/23/2005,'000012,国债指数,103.606,103.659,103.32,103.32,103.286,0.32,0.3098,1085830,1068363219
5/20/2005,'000012,国债指数,103.286,103.288,103.047,103.065,103.076,0.21,0.2037,1143419,1112104995
5/19/2005,'000012,国债指数,103.076,103.086,102.948,102.962,102.948,0.128,0.1243,1698676,1641570930
5/18/2005,'000012,国债指数,102.948,102.961,102.609,102.609,102.653,0.295,0.2874,1245212,1208429640
5/17/2005,'000012,国债指数,102.653,102.723,102.536,102.658,102.642,0.011,0.0107,1036527,1015993253
5/16/2005,'000012,国债指数,102.642,102.656,102.476,102.521,102.47,0.172,0.1679,989374,967853521
5/13/2005,'000012,国债指数,102.47,102.472,102.22,102.22,102.212,0.258,0.2524,1493383,1449999146
5/12/2005,'000012,国债指数,102.212,102.223,102.092,102.118,102.101,0.111,0.1087,1340614,1312087960
5/11/2005,'000012,国债指数,102.101,102.11,101.897,101.905,101.89,0.211,0.2071,1208713,1178028187
5/10/2005,'000012,国债指数,101.89,101.908,101.744,101.789,101.78,0.11,0.1081,1066954,1041996966
5/9/2005,'000012,国债指数,101.78,101.948,101.715,101.948,101.879,-0.099,-0.0972,690600,675153353
4/29/2005,'000012,国债指数,101.879,101.892,101.756,101.829,101.821,0.058,0.057,837163,816601775
4/28/2005,'000012,国债指数,101.821,101.855,101.769,101.811,101.81,0.011,0.0108,715821,695869939
4/27/2005,'000012,国债指数,101.81,101.896,101.772,101.894,101.888,-0.078,-0.0766,851669,836315897
4/26/2005,'000012,国债指数,101.888,101.892,101.617,101.617,101.599,0.289,0.2845,1157427,1134248612
4/25/2005,'000012,国债指数,101.599,101.603,101.043,101.166,101.193,0.406,0.4012,1487466,1447904637
4/22/2005,'000012,国债指数,101.193,101.523,101.12,101.523,101.535,-0.342,-0.3368,1348731,1294785072
4/21/2005,'000012,国债指数,101.535,101.801,101.532,101.797,101.791,-0.256,-0.2515,1148599,1124782098
4/20/2005,'000012,国债指数,101.791,101.795,101.678,101.743,101.737,0.054,0.0531,952106,934484200
4/19/2005,'000012,国债指数,101.737,101.754,101.613,101.712,101.716,0.021,0.0206,1101650,1078969850
4/18/2005,'000012,国债指数,101.716,101.843,101.708,101.843,101.812,-0.096,-0.0943,1180666,1157155057
4/15/2005,'000012,国债指数,101.812,101.869,101.741,101.741,101.732,0.08,0.0786,1508801,1472269552
4/14/2005,'000012,国债指数,101.732,101.763,101.465,101.522,101.483,0.249,0.2454,1173654,1139743055
4/13/2005,'000012,国债指数,101.483,101.485,101.339,101.459,101.45,0.033,0.0325,1059053,1029225753
4/12/2005,'000012,国债指数,101.45,101.454,101.061,101.061,101.08,0.37,0.366,1004771,968566092
4/11/2005,'000012,国债指数,101.08,101.087,100.807,100.901,100.875,0.205,0.2032,1100565,1065652061
4/8/2005,'000012,国债指数,100.875,100.886,100.689,100.702,100.688,0.187,0.1857,905133,889108604
4/7/2005,'000012,国债指数,100.688,100.694,100.545,100.561,100.554,0.134,0.1333,1043056,1022827419
4/6/2005,'000012,国债指数,100.554,100.568,100.37,100.37,100.361,0.193,0.1923,923695,901086443
4/5/2005,'000012,国债指数,100.361,100.612,100.25,100.259,100.252,0.109,0.1087,744943,724607049
4/4/2005,'000012,国债指数,100.252,100.254,100.176,100.239,100.208,0.044,0.0439,930296,905810674
4/1/2005,'000012,国债指数,100.208,100.211,100.157,100.197,100.186,0.022,0.022,1122331,1091210118
3/31/2005,'000012,国债指数,100.186,100.233,100.133,100.232,100.219,-0.033,-0.0329,1175287,1142119709
3/30/2005,'000012,国债指数,100.219,100.259,100.198,100.201,100.19,0.029,0.0289,762307,743337976
3/29/2005,'000012,国债指数,100.19,100.193,100.027,100.033,100.026,0.164,0.164,1060213,1031582094
3/28/2005,'000012,国债指数,100.026,100.033,99.959,100.001,99.97,0.056,0.056,1011583,988169119
3/25/2005,'000012,国债指数,99.97,99.983,99.883,99.919,99.941,0.029,0.029,1109541,1083184062
3/24/2005,'000012,国债指数,99.941,99.95,99.793,99.87,99.862,0.079,0.0791,1036878,1005204955
3/23/2005,'000012,国债指数,99.862,99.994,99.823,99.994,100.024,-0.162,-0.162,1135366,1107244938
3/22/2005,'000012,国债指数,100.024,100.06,99.969,99.991,100.025,-0.001,-0.001,1401292,1363837660
3/21/2005,'000012,国债指数,100.025,100.273,99.915,100.229,100.213,-0.188,-0.1876,1316919,1286966726
3/18/2005,'000012,国债指数,100.213,100.326,100.075,100.089,100.07,0.143,0.1429,1834501,1774164582
3/17/2005,'000012,国债指数,100.07,100.077,99.499,99.499,99.477,0.593,0.5961,1289919,1252138027
3/16/2005,'000012,国债指数,99.477,99.706,99.472,99.472,99.454,0.023,0.0231,1531757,1503318151
3/15/2005,'000012,国债指数,99.454,99.457,99.129,99.13,99.121,0.333,0.336,1422970,1389548591
3/14/2005,'000012,国债指数,99.121,99.124,98.665,98.868,98.85,0.271,0.2742,894579,860830703
3/11/2005,'000012,国债指数,98.85,98.861,98.664,98.678,98.669,0.181,0.1834,1048533,1015838390
3/10/2005,'000012,国债指数,98.669,98.669,98.565,98.581,98.599,0.07,0.071,1952950,1907609254
3/9/2005,'000012,国债指数,98.599,98.779,98.551,98.777,98.681,-0.082,-0.0831,2182503,2136826007
3/8/2005,'000012,国债指数,98.681,98.683,98.485,98.537,98.527,0.154,0.1563,2499375,2448687397
3/7/2005,'000012,国债指数,98.527,98.568,98.413,98.451,98.422,0.105,0.1067,1572194,1525292219
3/4/2005,'000012,国债指数,98.422,98.468,98.312,98.324,98.321,0.101,0.1027,2062373,2006150349
3/3/2005,'000012,国债指数,98.321,98.471,98.288,98.471,98.457,-0.136,-0.1381,1844551,1778318076
3/2/2005,'000012,国债指数,98.457,98.66,98.42,98.637,98.626,-0.169,-0.1714,1950352,1896086147
3/1/2005,'000012,国债指数,98.626,98.736,98.611,98.681,98.687,-0.061,-0.0618,1213776,1182484188
2/28/2005,'000012,国债指数,98.687,98.718,98.469,98.483,98.451,0.236,0.2397,1350822,1311646927
2/25/2005,'000012,国债指数,98.451,98.469,98.022,98.042,98.004,0.447,0.4561,1763672,1702296912
2/24/2005,'000012,国债指数,98.004,98.089,97.992,97.998,97.994,0.01,0.0102,1140308,1090572429
2/23/2005,'000012,国债指数,97.994,98.177,97.926,98.177,97.947,0.047,0.048,1309239,1263027648
2/22/2005,'000012,国债指数,97.947,98.034,97.871,97.946,97.951,-0.004,-0.0041,1413859,1370578853
2/21/2005,'000012,国债指数,97.951,98.035,97.913,98.021,97.988,-0.037,-0.0378,978795,942291283
2/18/2005,'000012,国债指数,97.988,97.99,97.814,97.814,97.804,0.184,0.1881,884530,863644909
2/17/2005,'000012,国债指数,97.804,97.812,97.629,97.631,97.629,0.175,0.1793,924837,896289138
2/16/2005,'000012,国债指数,97.629,97.716,97.582,97.716,97.598,0.031,0.0318,671139,649171649
2/4/2005,'000012,国债指数,97.598,97.627,97.389,97.415,97.41,0.188,0.193,955124,928694536
2/3/2005,'000012,国债指数,97.41,97.422,97.182,97.329,97.326,0.084,0.0863,967161,932919325
2/2/2005,'000012,国债指数,97.326,97.413,97.075,97.407,97.4,-0.074,-0.076,1450781,1399650789
2/1/2005,'000012,国债指数,97.4,97.403,97.287,97.291,97.28,0.12,0.1234,1407653,1345979661
1/31/2005,'000012,国债指数,97.28,97.293,97.173,97.21,97.182,0.098,0.1008,1128526,1082267880
1/28/2005,'000012,国债指数,97.182,97.186,97.09,97.144,97.165,0.017,0.0175,1109114,1073090705
1/27/2005,'000012,国债指数,97.165,97.402,97.16,97.304,97.285,-0.12,-0.1233,1315836,1239562014
1/26/2005,'000012,国债指数,97.285,97.317,97.021,97.024,97.013,0.272,0.2804,1588834,1515449294
1/25/2005,'000012,国债指数,97.013,97.026,96.819,96.829,96.819,0.194,0.2004,1468183,1412865281
1/24/2005,'000012,国债指数,96.819,96.829,96.689,96.747,96.729,0.09,0.093,1118881,1075254080
1/21/2005,'000012,国债指数,96.729,96.731,96.601,96.636,96.624,0.105,0.1087,1017371,981251639
1/20/2005,'000012,国债指数,96.624,96.704,96.612,96.704,96.69,-0.066,-0.0683,1340953,1237258958
1/19/2005,'000012,国债指数,96.69,96.727,96.646,96.697,96.687,0.003,0.0031,1170750,1125207061
1/18/2005,'000012,国债指数,96.687,96.754,96.647,96.663,96.659,0.028,0.029,1623425,1566655000
1/17/2005,'000012,国债指数,96.659,96.662,96.447,96.487,96.451,0.208,0.2157,1221479,1173626548
1/14/2005,'000012,国债指数,96.451,96.459,96.342,96.343,96.337,0.114,0.1183,1594244,1521981765
1/13/2005,'000012,国债指数,96.337,96.352,96.17,96.192,96.324,0.013,0.0135,1103451,1055270637
1/12/2005,'000012,国债指数,96.324,96.373,96.276,96.339,96.332,-0.008,-0.0083,1349005,1271400667
1/11/2005,'000012,国债指数,96.332,96.347,96.281,96.315,96.304,0.028,0.0291,969780,919796035
1/10/2005,'000012,国债指数,96.304,96.308,96.11,96.146,96.142,0.162,0.1685,1347890,1283848847
1/7/2005,'000012,国债指数,96.142,96.145,96.028,96.039,96.036,0.106,0.1104,779886,752755448
1/6/2005,'000012,国债指数,96.036,96.036,95.851,95.855,95.848,0.188,0.1961,972719,935827754
1/5/2005,'000012,国债指数,95.848,95.858,95.692,95.699,95.689,0.159,0.1662,698689,667947831
1/4/2005,'000012,国债指数,95.689,95.69,95.605,95.642,95.611,0.078,0.0816,574313,556132799
12/31/2004,'000012,国债指数,95.611,95.699,95.609,95.687,95.649,-0.038,-0.0397,1447121,1380379659
12/30/2004,'000012,国债指数,95.649,95.655,95.61,95.651,95.64,0.009,0.0094,1606192,1532612475
12/29/2004,'000012,国债指数,95.64,95.642,95.445,95.486,95.454,0.186,0.1949,1633446,1565862062
12/28/2004,'000012,国债指数,95.454,95.486,95.426,95.482,95.474,-0.02,-0.0209,2127338,2021016768
12/27/2004,'000012,国债指数,95.474,95.507,95.449,95.505,95.473,0.001,0.001,2274670,2171179230
12/24/2004,'000012,国债指数,95.473,95.572,95.458,95.565,95.55,-0.077,-0.0806,1735179,1672069932
12/23/2004,'000012,国债指数,95.55,95.615,95.534,95.61,95.6,-0.05,-0.0523,1488302,1428253463
12/22/2004,'000012,国债指数,95.6,95.607,95.463,95.505,95.49,0.11,0.1152,1047048,996218462
12/21/2004,'000012,国债指数,95.49,95.553,95.466,95.519,95.514,-0.024,-0.0251,1421570,1325160055
12/20/2004,'000012,国债指数,95.514,95.622,95.506,95.506,95.545,-0.031,-0.0324,1378354,1316331978
12/17/2004,'000012,国债指数,95.545,95.575,95.358,95.36,95.54,0.005,0.0052,1301202,1224794400
12/16/2004,'000012,国债指数,95.54,95.571,95.528,95.571,95.561,-0.021,-0.022,1304422,1235201443
12/15/2004,'000012,国债指数,95.561,95.665,95.54,95.653,95.649,-0.088,-0.092,1586434,1517715749
12/14/2004,'000012,国债指数,95.649,95.735,95.634,95.714,95.712,-0.063,-0.0658,1620615,1537039797
